#1  	
double TGround(8760,2)  	
2.11E+07	295.35
2.11E+07	298.75
2.11E+07	301.45
2.11E+07	303.75
2.11E+07	304.85
2.11E+07	305.35
2.11E+07	303.75
2.11E+07	304.85
2.11E+07	302.05
2.11E+07	300.95
2.12E+07	297.05
2.12E+07	293.75
2.12E+07	291.45
2.12E+07	292.05
2.12E+07	292.05
2.12E+07	290.35
2.12E+07	289.85
2.12E+07	293.15
2.12E+07	288.15
2.12E+07	288.15
2.12E+07	289.25
2.12E+07	288.15
2.12E+07	292.05
2.12E+07	295.95
2.12E+07	298.75
2.12E+07	301.45
2.12E+07	303.75
2.12E+07	305.95
2.12E+07	305.95
2.12E+07	307.05
2.12E+07	305.95
2.12E+07	303.75
2.12E+07	303.15
2.12E+07	300.35
2.12E+07	297.05
2.12E+07	291.45
2.12E+07	291.45
2.12E+07	289.25
2.13E+07	290.95
2.13E+07	289.25
2.13E+07	294.85
2.13E+07	293.15
2.13E+07	290.95
2.13E+07	290.95
2.13E+07	290.95
2.13E+07	289.85
2.13E+07	293.15
2.13E+07	295.95
2.13E+07	299.25
2.13E+07	300.95
2.13E+07	302.55
2.13E+07	303.15
2.13E+07	303.75
2.13E+07	303.15
2.13E+07	304.25
2.13E+07	304.25
2.13E+07	303.75
2.13E+07	300.95
2.13E+07	298.15
2.13E+07	297.05
2.13E+07	297.05
2.13E+07	297.05
2.13E+07	297.05
2.13E+07	294.85
2.13E+07	292.55
2.13E+07	293.15
2.14E+07	290.95
2.14E+07	290.35
2.14E+07	289.25
2.14E+07	289.25
2.14E+07	290.95
2.14E+07	295.95
2.14E+07	299.85
2.14E+07	301.45
2.14E+07	303.15
2.14E+07	303.75
2.14E+07	303.15
2.14E+07	303.75
2.14E+07	304.25
2.14E+07	304.85
2.14E+07	302.55
2.14E+07	300.35
2.14E+07	298.15
2.14E+07	294.25
2.14E+07	292.05
2.14E+07	293.75
2.14E+07	291.45
2.14E+07	293.75
2.14E+07	290.35
2.14E+07	289.25
2.14E+07	290.35
2.14E+07	289.25
2.14E+07	290.35
2.14E+07	288.75
2.15E+07	288.75
2.15E+07	290.95
2.15E+07	292.05
2.15E+07	294.85
2.15E+07	295.35
2.15E+07	294.85
2.15E+07	295.35
2.15E+07	297.55
2.15E+07	298.15
2.15E+07	298.15
2.15E+07	297.55
2.15E+07	295.95
2.15E+07	294.25
2.15E+07	292.05
2.15E+07	291.45
2.15E+07	289.85
2.15E+07	287.05
2.15E+07	287.05
2.15E+07	288.15
2.15E+07	287.55
2.15E+07	288.15
2.15E+07	285.95
2.15E+07	287.55
2.15E+07	287.05
2.15E+07	289.25
2.15E+07	292.55
2.15E+07	295.35
2.15E+07	297.55
2.16E+07	299.85
2.16E+07	302.05
2.16E+07	303.75
2.16E+07	304.25
2.16E+07	304.85
2.16E+07	304.85
2.16E+07	303.75
2.16E+07	300.95
2.16E+07	296.45
2.16E+07	296.45
2.16E+07	295.95
2.16E+07	293.15
2.16E+07	293.15
2.16E+07	292.55
2.16E+07	291.45
2.16E+07	290.35
2.16E+07	290.35
2.16E+07	287.05
2.16E+07	289.85
2.16E+07	288.15
2.16E+07	292.55
2.16E+07	296.45
2.16E+07	297.55
2.16E+07	299.85
2.16E+07	301.45
2.16E+07	304.25
2.16E+07	304.85
2.17E+07	304.85
2.17E+07	305.95
2.17E+07	305.15
2.17E+07	302.55
2.17E+07	300.95
2.17E+07	297.55
2.17E+07	297.05
2.17E+07	297.55
2.17E+07	297.55
2.17E+07	296.45
2.17E+07	295.95
2.17E+07	295.95
2.17E+07	295.35
2.17E+07	293.75
2.17E+07	289.25
2.17E+07	292.55
2.17E+07	290.95
2.17E+07	294.85
2.17E+07	298.15
2.17E+07	300.35
2.17E+07	300.35
2.17E+07	301.45
2.17E+07	303.75
2.17E+07	304.85
2.17E+07	303.75
2.17E+07	303.15
2.17E+07	297.55
2.17E+07	298.15
2.18E+07	297.05
2.18E+07	294.85
2.18E+07	293.15
2.18E+07	293.75
2.18E+07	294.25
2.18E+07	294.85
2.18E+07	294.85
2.18E+07	294.25
2.18E+07	294.85
2.18E+07	294.25
2.18E+07	294.25
2.18E+07	294.25
2.18E+07	293.15
2.18E+07	296.45
2.18E+07	296.45
2.18E+07	295.95
2.18E+07	297.55
2.18E+07	302.05
2.18E+07	301.45
2.18E+07	303.15
2.18E+07	304.85
2.18E+07	304.25
2.18E+07	304.85
2.18E+07	303.75
2.18E+07	300.95
2.18E+07	297.55
2.18E+07	293.15
2.18E+07	292.55
2.19E+07	294.85
2.19E+07	294.85
2.19E+07	293.15
2.19E+07	293.15
2.19E+07	293.15
2.19E+07	290.35
2.19E+07	289.85
2.19E+07	288.75
2.19E+07	288.15
2.19E+07	292.55
2.19E+07	295.95
2.19E+07	298.15
2.19E+07	299.85
2.19E+07	301.45
2.19E+07	302.55
2.19E+07	303.15
2.19E+07	304.25
2.19E+07	304.85
2.19E+07	304.25
2.19E+07	303.15
2.19E+07	299.25
2.19E+07	294.25
2.19E+07	293.75
2.19E+07	294.25
2.19E+07	294.25
2.19E+07	292.55
2.19E+07	292.05
2.19E+07	290.35
2.20E+07	290.35
2.20E+07	289.85
2.20E+07	292.55
2.20E+07	285.95
2.20E+07	283.75
2.20E+07	290.35
2.20E+07	294.25
2.20E+07	297.05
2.20E+07	298.75
2.20E+07	298.75
2.20E+07	299.85
2.20E+07	301.45
2.20E+07	302.55
2.20E+07	303.15
2.20E+07	303.75
2.20E+07	300.35
2.20E+07	298.75
2.20E+07	294.85
2.20E+07	294.25
2.20E+07	289.85
2.20E+07	287.55
2.20E+07	285.95
2.20E+07	285.35
2.20E+07	282.55
2.20E+07	279.85
2.20E+07	281.45
2.20E+07	282.05
2.21E+07	280.95
2.21E+07	281.45
2.21E+07	283.75
2.21E+07	284.85
2.21E+07	286.45
2.21E+07	288.15
2.21E+07	290.35
2.21E+07	292.05
2.21E+07	292.55
2.21E+07	293.15
2.21E+07	292.05
2.21E+07	292.05
2.21E+07	290.35
2.21E+07	289.25
2.21E+07	288.75
2.21E+07	284.25
2.21E+07	284.25
2.21E+07	283.75
2.21E+07	283.15
2.21E+07	282.55
2.21E+07	282.05
2.21E+07	282.55
2.21E+07	282.05
2.21E+07	282.05
2.21E+07	281.45
2.21E+07	282.05
2.21E+07	283.75
2.21E+07	288.15
2.22E+07	290.95
2.22E+07	292.55
2.22E+07	293.75
2.22E+07	294.85
2.22E+07	293.75
2.22E+07	292.55
2.22E+07	286.15
2.22E+07	288.15
2.22E+07	288.15
2.22E+07	286.45
2.22E+07	283.75
2.22E+07	281.45
2.22E+07	283.75
2.22E+07	282.55
2.22E+07	283.15
2.22E+07	283.15
2.22E+07	283.15
2.22E+07	281.45
2.22E+07	281.45
2.22E+07	282.05
2.22E+07	282.05
2.22E+07	280.95
2.22E+07	284.25
2.22E+07	287.55
2.22E+07	291.45
2.22E+07	293.75
2.22E+07	295.35
2.22E+07	296.45
2.23E+07	297.05
2.23E+07	297.55
2.23E+07	298.15
2.23E+07	298.15
2.23E+07	297.55
2.23E+07	293.75
2.23E+07	290.35
2.23E+07	288.75
2.23E+07	290.35
2.23E+07	288.75
2.23E+07	286.45
2.23E+07	285.35
2.23E+07	287.05
2.23E+07	283.15
2.23E+07	286.45
2.23E+07	284.25
2.23E+07	284.25
2.23E+07	284.85
2.23E+07	287.55
2.23E+07	291.45
2.23E+07	294.25
2.23E+07	294.85
2.23E+07	297.55
2.23E+07	298.15
2.23E+07	299.85
2.23E+07	299.85
2.23E+07	300.95
2.23E+07	300.35
2.24E+07	298.75
2.24E+07	297.55
2.24E+07	297.55
2.24E+07	293.75
2.24E+07	293.15
2.24E+07	290.95
2.24E+07	287.55
2.24E+07	288.15
2.24E+07	287.05
2.24E+07	285.95
2.24E+07	285.35
2.24E+07	285.95
2.24E+07	282.55
2.24E+07	282.05
2.24E+07	288.75
2.24E+07	295.35
2.24E+07	298.15
2.24E+07	298.75
2.24E+07	299.85
2.24E+07	300.35
2.24E+07	302.05
2.24E+07	302.55
2.24E+07	303.75
2.24E+07	303.15
2.24E+07	301.45
2.24E+07	295.95
2.24E+07	292.05
2.24E+07	290.95
2.25E+07	293.15
2.25E+07	290.35
2.25E+07	288.15
2.25E+07	284.85
2.25E+07	285.35
2.25E+07	284.85
2.25E+07	284.25
2.25E+07	285.35
2.25E+07	283.15
2.25E+07	283.75
2.25E+07	286.45
2.25E+07	288.75
2.25E+07	289.85
2.25E+07	292.55
2.25E+07	294.25
2.25E+07	297.05
2.25E+07	297.55
2.25E+07	299.85
2.25E+07	300.95
2.25E+07	300.35
2.25E+07	297.55
2.25E+07	294.25
2.25E+07	292.05
2.25E+07	290.95
2.25E+07	290.95
2.25E+07	289.85
2.25E+07	287.05
2.26E+07	287.05
2.26E+07	286.45
2.26E+07	285.35
2.26E+07	284.85
2.26E+07	284.85
2.26E+07	283.15
2.26E+07	283.15
2.26E+07	283.75
2.26E+07	285.95
2.26E+07	289.25
2.26E+07	291.45
2.26E+07	294.85
2.26E+07	297.05
2.26E+07	298.75
2.26E+07	300.35
2.26E+07	300.95
2.26E+07	300.35
2.26E+07	299.85
2.26E+07	295.95
2.26E+07	290.95
2.26E+07	289.25
2.26E+07	289.25
2.26E+07	290.35
2.26E+07	288.75
2.26E+07	289.85
2.26E+07	288.15
2.26E+07	285.95
2.26E+07	285.95
2.27E+07	285.95
2.27E+07	285.35
2.27E+07	285.35
2.27E+07	289.85
2.27E+07	293.15
2.27E+07	296.45
2.27E+07	299.85
2.27E+07	301.45
2.27E+07	303.75
2.27E+07	303.75
2.27E+07	304.85
2.27E+07	304.85
2.27E+07	303.15
2.27E+07	302.05
2.27E+07	297.55
2.27E+07	293.75
2.27E+07	292.55
2.27E+07	291.45
2.27E+07	289.25
2.27E+07	291.45
2.27E+07	291.45
2.27E+07	291.45
2.27E+07	292.05
2.27E+07	292.05
2.27E+07	292.55
2.27E+07	292.05
2.27E+07	293.15
2.27E+07	292.55
2.28E+07	295.35
2.28E+07	300.35
2.28E+07	302.55
2.28E+07	302.55
2.28E+07	302.55
2.28E+07	302.55
2.28E+07	295.95
2.28E+07	297.05
2.28E+07	299.85
2.28E+07	298.75
2.28E+07	297.05
2.28E+07	294.25
2.28E+07	293.75
2.28E+07	292.05
2.28E+07	290.35
2.28E+07	288.75
2.28E+07	287.05
2.28E+07	287.55
2.28E+07	287.55
2.28E+07	288.15
2.28E+07	287.55
2.28E+07	285.95
2.28E+07	284.85
2.28E+07	285.95
2.28E+07	288.15
2.28E+07	288.75
2.28E+07	290.95
2.28E+07	292.05
2.29E+07	293.75
2.29E+07	294.85
2.29E+07	295.35
2.29E+07	295.95
2.29E+07	294.85
2.29E+07	290.95
2.29E+07	289.85
2.29E+07	288.75
2.29E+07	287.55
2.29E+07	285.95
2.29E+07	284.25
2.29E+07	283.75
2.29E+07	284.25
2.29E+07	283.15
2.29E+07	284.85
2.29E+07	284.25
2.29E+07	282.55
2.29E+07	283.15
2.29E+07	282.55
2.29E+07	284.85
2.29E+07	287.55
2.29E+07	290.35
2.29E+07	292.55
2.29E+07	296.45
2.29E+07	299.25
2.29E+07	300.95
2.29E+07	300.95
2.30E+07	301.45
2.30E+07	300.35
2.30E+07	298.75
2.30E+07	297.55
2.30E+07	293.15
2.30E+07	294.85
2.30E+07	290.95
2.30E+07	289.85
2.30E+07	288.15
2.30E+07	288.75
2.30E+07	287.55
2.30E+07	284.85
2.30E+07	285.95
2.30E+07	288.15
2.30E+07	287.55
2.30E+07	284.85
2.30E+07	285.35
2.30E+07	284.85
2.30E+07	285.95
2.30E+07	288.75
2.30E+07	290.35
2.30E+07	292.05
2.30E+07	293.15
2.30E+07	294.25
2.30E+07	293.75
2.30E+07	293.75
2.30E+07	292.05
2.30E+07	288.75
2.31E+07	286.45
2.31E+07	284.85
2.31E+07	284.25
2.31E+07	284.85
2.31E+07	284.85
2.31E+07	285.35
2.31E+07	284.25
2.31E+07	283.75
2.31E+07	283.15
2.31E+07	282.15
2.31E+07	282.05
2.31E+07	282.05
2.31E+07	281.15
2.31E+07	282.05
2.31E+07	283.15
2.31E+07	286.45
2.31E+07	289.25
2.31E+07	290.95
2.31E+07	293.15
2.31E+07	294.85
2.31E+07	295.35
2.31E+07	295.35
2.31E+07	294.85
2.31E+07	290.35
2.31E+07	287.55
2.31E+07	287.55
2.31E+07	283.75
2.31E+07	283.75
2.32E+07	282.55
2.32E+07	281.45
2.32E+07	279.85
2.32E+07	281.45
2.32E+07	280.95
2.32E+07	279.25
2.32E+07	278.75
2.32E+07	279.25
2.32E+07	281.45
2.32E+07	285.95
2.32E+07	288.75
2.32E+07	291.45
2.32E+07	293.75
2.32E+07	297.55
2.32E+07	298.75
2.32E+07	299.85
2.32E+07	300.35
2.32E+07	299.25
2.32E+07	298.15
2.32E+07	293.75
2.32E+07	292.55
2.32E+07	290.35
2.32E+07	288.75
2.32E+07	289.25
2.32E+07	289.85
2.32E+07	289.85
2.32E+07	289.85
2.32E+07	289.25
2.33E+07	288.15
2.33E+07	289.85
2.33E+07	287.05
2.33E+07	289.25
2.33E+07	290.35
2.33E+07	294.25
2.33E+07	298.75
2.33E+07	299.25
2.33E+07	301.45
2.33E+07	303.15
2.33E+07	303.75
2.33E+07	302.55
2.33E+07	297.05
2.33E+07	299.25
2.33E+07	297.05
2.33E+07	290.15
2.33E+07	288.75
2.33E+07	288.15
2.33E+07	288.15
2.33E+07	287.55
2.33E+07	288.15
2.33E+07	288.15
2.33E+07	288.15
2.33E+07	287.55
2.33E+07	285.95
2.33E+07	282.55
2.33E+07	282.05
2.33E+07	281.45
2.34E+07	281.45
2.34E+07	280.35
2.34E+07	280.95
2.34E+07	281.15
2.34E+07	283.15
2.34E+07	284.25
2.34E+07	284.85
2.34E+07	284.85
2.34E+07	284.85
2.34E+07	285.35
2.34E+07	284.85
2.34E+07	282.05
2.34E+07	280.35
2.34E+07	279.85
2.34E+07	279.85
2.34E+07	278.15
2.34E+07	277.05
2.34E+07	277.55
2.34E+07	280.35
2.34E+07	279.25
2.34E+07	279.25
2.34E+07	280.35
2.34E+07	279.85
2.34E+07	279.85
2.34E+07	279.85
2.34E+07	279.85
2.34E+07	282.05
2.35E+07	285.35
2.35E+07	289.85
2.35E+07	292.55
2.35E+07	294.25
2.35E+07	295.35
2.35E+07	296.45
2.35E+07	294.85
2.35E+07	293.75
2.35E+07	289.85
2.35E+07	288.75
2.35E+07	287.05
2.35E+07	287.05
2.35E+07	285.95
2.35E+07	284.85
2.35E+07	284.85
2.35E+07	283.75
2.35E+07	283.75
2.35E+07	284.25
2.35E+07	285.35
2.35E+07	285.35
2.35E+07	284.85
2.35E+07	287.05
2.35E+07	291.45
2.35E+07	294.85
2.35E+07	297.55
2.35E+07	299.25
2.35E+07	300.95
2.35E+07	300.95
2.36E+07	300.95
2.36E+07	302.05
2.36E+07	301.45
2.36E+07	299.85
2.36E+07	296.45
2.36E+07	295.95
2.36E+07	294.85
2.36E+07	293.15
2.36E+07	292.55
2.36E+07	291.85
2.36E+07	291.25
2.36E+07	290.65
2.36E+07	290.05
2.36E+07	289.35
2.36E+07	288.75
2.36E+07	287.55
2.36E+07	288.15
2.36E+07	291.45
2.36E+07	294.25
2.36E+07	297.05
2.36E+07	298.75
2.36E+07	299.85
2.36E+07	298.15
2.36E+07	300.35
2.36E+07	300.35
2.36E+07	301.45
2.36E+07	300.95
2.36E+07	299.25
2.37E+07	294.25
2.37E+07	294.25
2.37E+07	295.35
2.37E+07	294.25
2.37E+07	293.15
2.37E+07	288.15
2.37E+07	288.15
2.37E+07	283.15
2.37E+07	282.55
2.37E+07	280.95
2.37E+07	281.45
2.37E+07	282.05
2.37E+07	278.15
2.37E+07	283.75
2.37E+07	285.95
2.37E+07	288.75
2.37E+07	291.45
2.37E+07	293.15
2.37E+07	295.95
2.37E+07	298.15
2.37E+07	299.85
2.37E+07	300.35
2.37E+07	299.85
2.37E+07	297.55
2.37E+07	295.35
2.37E+07	290.95
2.37E+07	289.85
2.37E+07	288.75
2.38E+07	289.85
2.38E+07	287.55
2.38E+07	286.45
2.38E+07	285.35
2.38E+07	284.25
2.38E+07	285.95
2.38E+07	285.35
2.38E+07	284.85
2.38E+07	285.95
2.38E+07	285.95
2.38E+07	287.05
2.38E+07	291.45
2.38E+07	293.75
2.38E+07	294.85
2.38E+07	295.35
2.38E+07	297.05
2.38E+07	292.55
2.38E+07	290.35
2.38E+07	289.85
2.38E+07	288.15
2.38E+07	285.95
2.38E+07	283.75
2.38E+07	283.15
2.38E+07	283.15
2.38E+07	283.75
2.38E+07	284.25
2.38E+07	284.85
2.39E+07	284.85
2.39E+07	283.75
2.39E+07	283.75
2.39E+07	282.05
2.39E+07	280.35
2.39E+07	280.15
2.39E+07	280.95
2.39E+07	281.45
2.39E+07	282.55
2.39E+07	284.25
2.39E+07	285.35
2.39E+07	286.45
2.39E+07	288.75
2.39E+07	289.25
2.39E+07	289.85
2.39E+07	289.25
2.39E+07	288.75
2.39E+07	288.15
2.39E+07	288.75
2.39E+07	289.85
2.39E+07	287.05
2.39E+07	286.45
2.39E+07	284.25
2.39E+07	282.55
2.39E+07	282.05
2.39E+07	281.15
2.39E+07	280.95
2.39E+07	279.85
2.40E+07	279.85
2.40E+07	279.85
2.40E+07	279.85
2.40E+07	278.15
2.40E+07	278.15
2.40E+07	277.55
2.40E+07	278.15
2.40E+07	277.55
2.40E+07	277.05
2.40E+07	275.95
2.40E+07	275.35
2.40E+07	274.85
2.40E+07	273.75
2.40E+07	273.15
2.40E+07	272.55
2.40E+07	272.55
2.40E+07	272.55
2.40E+07	272.55
2.40E+07	273.15
2.40E+07	272.55
2.40E+07	272.05
2.40E+07	272.05
2.40E+07	272.05
2.40E+07	272.05
2.40E+07	272.05
2.40E+07	272.05
2.40E+07	272.05
2.40E+07	272.05
2.41E+07	272.55
2.41E+07	272.55
2.41E+07	273.75
2.41E+07	273.75
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	274.85
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	273.75
2.41E+07	273.75
2.41E+07	273.75
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	274.85
2.41E+07	274.85
2.41E+07	274.85
2.41E+07	274.25
2.41E+07	274.25
2.41E+07	275.35
2.41E+07	276.45
2.41E+07	277.05
2.41E+07	277.55
2.41E+07	278.15
2.42E+07	278.15
2.42E+07	278.75
2.42E+07	278.75
2.42E+07	278.15
2.42E+07	278.15
2.42E+07	277.55
2.42E+07	277.05
2.42E+07	277.05
2.42E+07	275.35
2.42E+07	274.85
2.42E+07	275.35
2.42E+07	275.95
2.42E+07	275.95
2.42E+07	275.95
2.42E+07	275.95
2.42E+07	275.95
2.42E+07	275.35
2.42E+07	274.85
2.42E+07	275.35
2.42E+07	277.05
2.42E+07	278.15
2.42E+07	279.25
2.42E+07	281.45
2.42E+07	282.55
2.42E+07	283.75
2.42E+07	283.75
2.42E+07	283.75
2.42E+07	283.15
2.43E+07	281.45
2.43E+07	278.15
2.43E+07	275.95
2.43E+07	274.25
2.43E+07	274.25
2.43E+07	275.95
2.43E+07	275.35
2.43E+07	274.85
2.43E+07	274.85
2.43E+07	275.35
2.43E+07	274.85
2.43E+07	273.15
2.43E+07	273.15
2.43E+07	273.15
2.43E+07	274.25
2.43E+07	276.45
2.43E+07	279.25
2.43E+07	282.55
2.43E+07	285.35
2.43E+07	287.55
2.43E+07	289.85
2.43E+07	290.95
2.43E+07	290.95
2.43E+07	290.95
2.43E+07	289.25
2.43E+07	285.95
2.43E+07	283.15
2.44E+07	282.05
2.44E+07	279.25
2.44E+07	279.25
2.44E+07	279.25
2.44E+07	278.75
2.44E+07	278.75
2.44E+07	275.35
2.44E+07	277.05
2.44E+07	274.25
2.44E+07	278.75
2.44E+07	276.45
2.44E+07	278.75
2.44E+07	282.05
2.44E+07	284.85
2.44E+07	288.15
2.44E+07	292.05
2.44E+07	293.75
2.44E+07	295.35
2.44E+07	295.95
2.44E+07	296.45
2.44E+07	295.35
2.44E+07	292.55
2.44E+07	289.25
2.44E+07	287.05
2.44E+07	287.05
2.44E+07	285.95
2.44E+07	283.15
2.44E+07	284.85
2.45E+07	286.45
2.45E+07	284.85
2.45E+07	285.95
2.45E+07	286.45
2.45E+07	281.45
2.45E+07	278.15
2.45E+07	279.25
2.45E+07	280.35
2.45E+07	283.75
2.45E+07	286.45
2.45E+07	290.95
2.45E+07	295.35
2.45E+07	297.05
2.45E+07	298.15
2.45E+07	299.85
2.45E+07	299.25
2.45E+07	298.75
2.45E+07	297.05
2.45E+07	294.25
2.45E+07	293.75
2.45E+07	293.15
2.45E+07	292.05
2.45E+07	291.45
2.45E+07	287.55
2.45E+07	284.85
2.45E+07	283.15
2.45E+07	281.45
2.45E+07	283.15
2.46E+07	282.05
2.46E+07	282.55
2.46E+07	281.45
2.46E+07	283.15
2.46E+07	284.25
2.46E+07	286.45
2.46E+07	287.55
2.46E+07	289.85
2.46E+07	292.55
2.46E+07	294.25
2.46E+07	294.85
2.46E+07	295.35
2.46E+07	294.85
2.46E+07	291.45
2.46E+07	288.15
2.46E+07	287.55
2.46E+07	285.95
2.46E+07	284.25
2.46E+07	283.75
2.46E+07	282.05
2.46E+07	278.75
2.46E+07	275.35
2.46E+07	275.95
2.46E+07	277.05
2.46E+07	276.45
2.46E+07	277.55
2.46E+07	275.35
2.46E+07	277.55
2.47E+07	282.05
2.47E+07	283.75
2.47E+07	286.45
2.47E+07	287.55
2.47E+07	289.85
2.47E+07	289.25
2.47E+07	289.25
2.47E+07	289.25
2.47E+07	289.85
2.47E+07	286.45
2.47E+07	283.75
2.47E+07	280.35
2.47E+07	279.85
2.47E+07	278.75
2.47E+07	278.15
2.47E+07	278.75
2.47E+07	278.15
2.47E+07	279.25
2.47E+07	279.25
2.47E+07	277.05
2.47E+07	278.15
2.47E+07	275.35
2.47E+07	272.55
2.47E+07	274.85
2.47E+07	281.45
2.47E+07	283.15
2.47E+07	285.35
2.48E+07	286.45
2.48E+07	287.05
2.48E+07	288.15
2.48E+07	287.55
2.48E+07	287.05
2.48E+07	286.45
2.48E+07	285.95
2.48E+07	283.15
2.48E+07	281.45
2.48E+07	280.35
2.48E+07	281.45
2.48E+07	280.95
2.48E+07	279.85
2.48E+07	279.85
2.48E+07	277.05
2.48E+07	275.95
2.48E+07	272.05
2.48E+07	272.05
2.48E+07	272.55
2.48E+07	274.85
2.48E+07	277.05
2.48E+07	279.25
2.48E+07	283.15
2.48E+07	284.85
2.48E+07	286.45
2.48E+07	288.15
2.48E+07	289.85
2.48E+07	292.05
2.49E+07	292.05
2.49E+07	290.95
2.49E+07	288.75
2.49E+07	284.25
2.49E+07	283.75
2.49E+07	282.55
2.49E+07	282.55
2.49E+07	280.35
2.49E+07	277.55
2.49E+07	279.25
2.49E+07	278.75
2.49E+07	277.05
2.49E+07	278.75
2.49E+07	277.55
2.49E+07	278.15
2.49E+07	276.45
2.49E+07	278.75
2.49E+07	281.45
2.49E+07	284.85
2.49E+07	286.45
2.49E+07	288.75
2.49E+07	289.85
2.49E+07	290.95
2.49E+07	291.45
2.49E+07	291.45
2.49E+07	291.45
2.49E+07	288.15
2.49E+07	283.75
2.50E+07	280.95
2.50E+07	279.25
2.50E+07	278.75
2.50E+07	276.45
2.50E+07	278.15
2.50E+07	278.75
2.50E+07	277.05
2.50E+07	277.05
2.50E+07	276.45
2.50E+07	275.95
2.50E+07	277.05
2.50E+07	277.05
2.50E+07	278.75
2.50E+07	282.55
2.50E+07	285.35
2.50E+07	287.55
2.50E+07	288.75
2.50E+07	290.95
2.50E+07	291.45
2.50E+07	292.55
2.50E+07	293.15
2.50E+07	292.55
2.50E+07	290.35
2.50E+07	286.45
2.50E+07	283.75
2.50E+07	282.05
2.50E+07	283.75
2.50E+07	278.15
2.51E+07	281.45
2.51E+07	280.95
2.51E+07	280.95
2.51E+07	280.95
2.51E+07	281.45
2.51E+07	280.95
2.51E+07	280.95
2.51E+07	280.35
2.51E+07	282.05
2.51E+07	284.85
2.51E+07	288.15
2.51E+07	290.95
2.51E+07	293.75
2.51E+07	295.95
2.51E+07	297.55
2.51E+07	298.15
2.51E+07	298.75
2.51E+07	297.55
2.51E+07	293.75
2.51E+07	289.85
2.51E+07	289.25
2.51E+07	283.75
2.51E+07	282.55
2.51E+07	285.35
2.51E+07	283.75
2.51E+07	284.25
2.51E+07	282.05
2.51E+07	282.05
2.52E+07	282.05
2.52E+07	283.75
2.52E+07	282.05
2.52E+07	282.05
2.52E+07	283.75
2.52E+07	285.95
2.52E+07	289.25
2.52E+07	293.15
2.52E+07	294.25
2.52E+07	295.35
2.52E+07	295.95
2.52E+07	295.35
2.52E+07	294.85
2.52E+07	294.85
2.52E+07	291.45
2.52E+07	288.75
2.52E+07	288.15
2.52E+07	287.05
2.52E+07	285.35
2.52E+07	286.45
2.52E+07	285.95
2.52E+07	283.15
2.52E+07	280.95
2.52E+07	280.95
2.52E+07	279.85
2.52E+07	279.25
2.52E+07	280.35
2.53E+07	276.45
2.53E+07	278.75
2.53E+07	282.05
2.53E+07	283.75
2.53E+07	285.35
2.53E+07	287.05
2.53E+07	288.75
2.53E+07	290.95
2.53E+07	292.05
2.53E+07	293.15
2.53E+07	292.55
2.53E+07	290.35
2.53E+07	286.45
2.53E+07	282.05
2.53E+07	280.95
2.53E+07	283.75
2.53E+07	280.95
2.53E+07	284.25
2.53E+07	284.25
2.53E+07	283.75
2.53E+07	284.25
2.53E+07	280.35
2.53E+07	277.05
2.53E+07	277.05
2.53E+07	278.15
2.53E+07	278.15
2.53E+07	281.45
2.53E+07	285.35
2.54E+07	289.85
2.54E+07	293.15
2.54E+07	295.35
2.54E+07	295.95
2.54E+07	295.95
2.54E+07	295.35
2.54E+07	293.75
2.54E+07	291.45
2.54E+07	288.75
2.54E+07	286.45
2.54E+07	287.05
2.54E+07	287.05
2.54E+07	285.35
2.54E+07	284.25
2.54E+07	283.15
2.54E+07	282.55
2.54E+07	280.95
2.54E+07	280.35
2.54E+07	279.25
2.54E+07	279.85
2.54E+07	278.15
2.54E+07	279.85
2.54E+07	279.85
2.54E+07	278.75
2.54E+07	278.15
2.54E+07	278.75
2.54E+07	278.15
2.54E+07	278.15
2.55E+07	278.15
2.55E+07	278.15
2.55E+07	277.55
2.55E+07	277.55
2.55E+07	277.55
2.55E+07	277.05
2.55E+07	277.05
2.55E+07	277.05
2.55E+07	277.05
2.55E+07	277.05
2.55E+07	277.05
2.55E+07	277.55
2.55E+07	277.05
2.55E+07	277.55
2.55E+07	277.55
2.55E+07	277.55
2.55E+07	277.55
2.55E+07	278.15
2.55E+07	278.15
2.55E+07	279.25
2.55E+07	280.95
2.55E+07	282.05
2.55E+07	283.15
2.55E+07	284.85
2.55E+07	285.95
2.55E+07	285.95
2.55E+07	287.05
2.55E+07	282.55
2.56E+07	280.95
2.56E+07	280.95
2.56E+07	280.95
2.56E+07	282.05
2.56E+07	282.05
2.56E+07	282.05
2.56E+07	281.45
2.56E+07	282.05
2.56E+07	282.05
2.56E+07	282.05
2.56E+07	282.05
2.56E+07	280.95
2.56E+07	278.75
2.56E+07	279.25
2.56E+07	279.85
2.56E+07	280.35
2.56E+07	281.15
2.56E+07	284.85
2.56E+07	285.95
2.56E+07	287.55
2.56E+07	288.75
2.56E+07	288.75
2.56E+07	288.75
2.56E+07	286.45
2.56E+07	284.25
2.56E+07	283.75
2.56E+07	283.15
2.57E+07	282.05
2.57E+07	281.45
2.57E+07	277.05
2.57E+07	277.55
2.57E+07	277.05
2.57E+07	276.45
2.57E+07	279.25
2.57E+07	278.15
2.57E+07	278.15
2.57E+07	278.75
2.57E+07	279.25
